game_id,queen_w,rooks_w,bishops_w,knights_w,pawns_w,queen_b,rooks_b,bishops_b,knights_b,pawns_b
j0zF2Rd3,0,0,0,0,0,0,0,0,0,0
zg4gARxU,0,0,0,0,0,0,0,0,0,0
i2fmZSFo,0,0,0,0,0,0,0,0,0,0
SzuyCGM5,0,0,0,0,0,0,0,0,0,0
axW5yUZh,0,0,0,0,0,0,0,0,0,0
LoTC56CJ,0,0,0,0,0,0,0,0,0,0
R5sjaeyc,0,0,0,0,0,0,0,0,0,0
rrk5p5Rs,0,0,0,0,0,0,0,0,0,0
IMasTu8C,0,0,0,0,0,0,0,0,0,0
yiZS0RDi,0,0,0,0,0,0,0,0,0,0
plxzOn3J,0,0,0,0,0,0,0,0,0,0
g8a6MUfr,0,0,0,0,0,0,0,0,0,0
QRCROiDo,0,0,0,0,0,0,1,0,0,0
uEmJt8Bz,0,0,0,0,0,1,0,0,0,0
XSDTHg5x,0,0,0,0,0,0,0,0,0,0
kiJ2KNHS,0,0,0,0,0,0,0,0,0,0
uzXmn25G,1,0,0,0,0,0,0,0,0,0
aRxcUniw,0,0,0,0,0,0,0,0,0,0
3iE25AX1,0,0,0,0,0,0,0,0,0,0
4F7jrZv1,1,0,0,0,0,0,0,0,0,0
xq8LrYtZ,1,0,0,0,0,0,0,0,0,0
ELnrs6E5,0,0,0,0,0,0,0,0,0,0
jBxa9l9j,0,0,0,0,0,1,0,0,0,0
TjkVuchv,0,0,0,0,0,0,0,0,0,0
pa9bBEp7,1,0,0,0,0,0,0,0,0,0
tURWEMPu,0,0,0,0,0,0,0,0,0,0
PRPamrNX,0,0,0,0,0,0,0,0,0,0
ZvKPunpR,1,0,0,0,0,0,0,0,0,0
GQnW8lAt,0,0,0,0,0,0,0,0,0,0
SyrowBTh,0,0,0,0,0,0,0,0,0,0
zcX7XzOw,0,0,0,0,0,0,1,0,0,0
0HIrTiUy,1,0,0,0,0,0,0,0,0,0
oUpUNaHE,0,1,0,0,0,0,0,0,0,0
8O85IGSx,0,0,0,0,0,0,0,0,0,0
4A5wY335,0,0,0,0,0,0,0,0,0,0
sgPyyJJ8,0,0,0,0,0,0,0,0,0,0
dv6J3oj8,0,1,0,0,0,0,0,0,0,0
K8uPbHBP,0,0,0,0,0,0,0,0,0,0
NJz5IGr7,0,0,0,0,0,0,0,0,0,0
gcJmUTpv,0,0,0,0,0,0,0,0,0,0
JxeIgGsS,0,0,0,0,0,0,0,0,0,0
qy4tXJ2P,0,0,0,0,0,1,0,0,0,0
mTmkomqi,0,0,0,0,0,0,0,0,0,0
Md255cKH,0,0,0,0,0,0,0,0,0,0
gnKlTaIH,0,0,0,0,0,1,0,0,0,0
XewD3gya,0,0,0,0,0,0,0,0,0,0
GeA0VgkO,0,0,0,0,0,1,0,0,0,0
v5XTQ7qN,0,1,0,0,0,0,0,0,0,0
srEgOH1Q,0,0,0,0,0,0,0,0,0,0
Puq4b4ff,0,0,0,0,0,1,0,0,0,0
FNePYKjD,0,0,0,0,0,0,0,0,0,0
OnslAk0D,0,0,0,0,0,0,0,0,0,0
d7HWaqyg,0,0,0,0,0,0,0,0,0,0
I0cTca7X,0,0,0,0,0,0,0,0,0,0
fW2vPgNm,0,0,0,0,1,0,0,0,0,0
QbQ2Use2,0,0,0,0,0,0,0,0,0,0
mQi0ZMb8,0,0,0,0,0,0,0,0,0,0
oRcuPVov,0,0,0,0,0,0,0,0,0,0
lDuMafoA,0,0,0,0,0,0,0,0,0,0
NmPhNFpa,0,0,0,0,0,0,0,0,0,0
ItqIymI3,0,0,0,0,0,0,0,0,0,0
9xnQHVoV,0,0,0,0,0,0,0,0,0,0
pWP6QuqQ,0,1,0,0,0,0,0,0,0,0
p9j7hCPh,0,0,0,0,0,0,0,0,0,0
brIbxaiT,0,0,0,0,0,0,0,0,0,0
CI6RRsRr,0,0,0,0,0,0,0,0,0,0
4n756W2v,0,0,0,0,0,1,0,0,0,0
D0Chhcup,0,0,0,0,0,1,0,0,0,0
r6nY9uKI,1,0,0,0,0,0,0,0,0,0
xjPCgcVa,1,0,0,0,0,0,0,0,0,0
QifP3Qbt,0,0,0,0,0,0,0,0,0,0
BASiNXTK,0,0,0,0,0,0,0,0,0,0
r0EHw4bf,0,0,0,0,0,0,0,0,0,0
ex0pvCkD,0,0,0,0,0,0,0,0,0,0
LHxhmVFf,1,0,0,0,0,0,0,0,0,0
y5BUKo57,1,0,0,0,0,0,0,0,0,0
rAIREvuT,0,0,0,0,0,0,0,0,0,0
us12IgEQ,0,0,0,0,0,0,0,0,0,0
MQjxlSqp,0,0,0,0,0,0,0,0,0,0
TCUgekoW,0,0,0,0,0,1,0,0,0,1
HISEIGob,0,0,0,0,0,0,0,0,0,0
TgBl907a,0,0,0,0,0,0,0,0,0,0
4qWOqwwg,0,0,0,0,0,0,0,0,0,0
OeCiNA2C,0,0,0,0,0,0,0,0,0,0
bGYQxuQa,0,0,0,0,0,0,0,0,0,0
Pbl8o99y,0,0,0,0,0,0,0,0,0,0
ZYhC4TzI,0,0,0,0,0,0,0,0,0,0
1bhdpAaA,0,0,0,0,0,0,0,0,0,0
YuPfpvm2,0,0,0,0,0,1,0,0,0,0
e8NAwhxa,0,1,0,0,0,0,0,0,0,0
GqpzTBuf,0,0,0,0,0,0,0,0,0,0
bNkev3hw,0,0,0,0,0,0,0,0,0,0
oZQb7Eg6,0,0,0,0,0,0,0,0,0,0
JGgHKfTQ,1,0,0,0,0,0,0,0,0,0
dYbJhMWy,0,0,0,0,0,0,0,0,0,0
FHt5TOeM,0,0,0,0,0,0,0,0,0,0
FMomViWB,0,0,0,0,0,0,0,0,0,0
ukDxwEkz,0,0,0,0,0,1,0,0,0,0
0PcMmIUu,0,0,0,0,0,0,0,0,0,0
Ws7m5zGF,0,0,0,0,0,0,0,0,0,0
QnCLwzVA,0,0,0,0,0,0,0,0,0,0
attQ5n4A,0,0,0,0,0,0,0,0,0,0
xwjFhtjY,0,0,0,0,0,0,0,0,0,0
mjku3pMe,0,0,0,0,0,1,0,0,0,0
KWPQsgLO,0,0,0,0,0,0,0,0,0,0
CN6qJpNs,0,0,0,1,0,0,0,0,0,0
0Sqjxx5I,0,0,0,0,0,0,0,0,0,0
XbuvAGdl,0,0,0,0,0,0,0,1,0,0
5da9jeEG,0,0,0,0,0,0,0,0,0,0
6HrDERH7,0,0,0,0,0,0,0,0,0,0
zKVV246w,1,0,0,0,0,0,0,0,0,0
PJtklpz7,0,0,0,0,0,0,0,0,0,0
rdjfyAxb,0,0,0,0,0,0,0,0,0,0
h6AwbBp7,0,0,0,0,0,0,0,0,0,0
bmr30kCa,0,0,0,0,0,1,0,0,0,0
NR1A5oaI,0,0,0,0,0,0,0,0,0,0
uDE3e5Fy,0,0,0,0,0,0,1,0,0,0
YX1EXEZV,0,0,0,0,0,0,0,0,0,0
WbGo6f8M,0,0,0,0,0,0,0,0,0,0
zeuBCm2B,0,0,0,0,0,0,0,0,0,0
Wmcve6hZ,0,0,0,1,0,0,0,0,0,0
J1MHqt0y,0,0,0,0,0,0,0,0,0,0
Hua56yRT,1,0,0,0,0,0,0,0,0,0
y1uAt0N1,0,0,0,0,0,1,0,0,0,0
SDF9Rc7I,0,0,0,0,0,0,0,0,0,0
4QslnLGS,0,0,0,0,0,0,1,0,0,0
qdCF7lBR,1,0,0,0,0,0,0,0,0,0
Hjo688An,1,0,0,0,0,0,0,0,0,0
CKipyNTQ,0,0,0,0,0,0,0,0,0,0
6ozfVrFt,0,0,0,0,0,0,0,0,0,0
b3OfLR1n,0,0,0,0,0,0,0,0,0,0
H8Y7AcuW,0,0,0,0,0,0,0,0,0,0
BAHdkOPH,0,0,0,0,0,0,0,0,0,0
C8i8Va4Q,0,0,0,0,0,0,0,0,0,0
3WWpCFbs,0,0,0,0,0,0,0,0,0,0
n0R1dBG7,0,0,0,0,0,0,0,0,0,0
jl09uyaS,0,0,0,0,0,0,0,0,0,0
cgnyFMD6,1,0,0,0,0,0,0,0,0,0
5Fimszvd,0,0,1,0,0,0,0,0,0,0
ND0oOM9N,0,0,0,0,0,0,0,0,0,0
Wl6TntEV,1,0,0,0,0,0,0,0,0,0
How5UuzY,0,0,0,0,0,1,0,0,0,0
Q8JAT8VY,1,0,0,0,0,0,0,0,0,0
RBdPCfs0,0,0,0,0,0,0,0,0,0,0
Ek5i5FIM,0,0,0,0,0,0,0,0,0,0
ua5vY3nL,0,0,0,0,0,0,0,0,0,0
dXLesy07,0,0,0,0,0,0,0,0,0,0
ImTT90Jz,1,0,0,0,0,0,0,0,0,0
K4mm6rVQ,0,0,0,0,0,0,0,0,0,0
gO28SaWw,0,0,0,0,0,0,0,0,0,0
KDF37S7x,1,0,0,0,0,0,0,0,0,0
W32N1sNX,0,0,0,0,0,0,1,0,0,0
0WefYvD3,0,0,0,0,0,1,0,0,0,0
yrbbfSos,0,0,0,0,0,0,0,0,0,0
DBXW4DrB,0,0,0,0,0,0,0,0,0,0
Tzj3KZKf,0,0,0,0,0,0,0,1,0,0
qraHgWtW,0,0,0,0,0,0,0,0,0,0
upwi7dI3,1,0,0,0,0,0,0,0,0,0
MwxecJxu,0,0,0,0,0,0,0,0,0,0
6WMUC9EE,1,0,0,0,0,0,0,0,0,0
tMAeLxwb,0,0,0,0,0,0,0,0,0,0
MGYvz5QB,0,0,0,0,0,0,0,0,0,0
ddLEgTPU,1,0,0,0,0,0,0,0,0,0
0dl6IUQo,0,0,0,0,0,0,1,0,0,0
PbXUqe1g,0,0,0,0,0,1,0,0,0,0
JPv7xmCx,0,0,0,0,0,0,0,0,0,0
6u6px8qV,0,0,0,0,0,0,0,0,0,0
VBj23BY9,0,0,0,0,0,0,0,0,0,0
SVWFuCv6,0,0,0,0,0,0,0,0,0,0
trWi3eRl,0,0,0,0,0,0,0,0,0,0
TNvSj8Hm,0,0,0,0,0,0,0,0,0,0
azKJ1ntM,0,0,0,0,0,0,0,0,0,0
QYq6zwyA,0,0,0,0,0,0,0,0,0,0
lGhI4Ttx,0,0,0,0,0,1,0,0,0,0
xDKTpP0Z,0,0,0,0,0,0,0,0,0,0
VykwMd6F,0,0,0,0,0,0,0,0,0,0
6DNeTY5H,0,0,0,0,0,1,0,0,0,0
dH06Xhrf,0,0,0,0,0,0,1,0,0,0
MaZA4UV7,1,0,0,0,0,0,0,0,0,0
hLIzOHac,0,0,0,0,0,0,0,0,0,0
bdUsuQN5,1,0,0,0,0,0,0,0,0,0
rfZJoqXm,0,0,0,0,0,0,1,0,0,0
KOWs3HkG,0,1,0,0,0,0,0,0,0,0
sJW6MkVr,0,0,0,0,0,1,0,0,0,0
sdfzIEu0,1,0,0,0,0,0,0,0,0,0
0PHuOfAh,0,0,0,0,0,0,0,0,0,0
EXMy76M2,0,0,0,0,0,0,0,0,0,0
jMfxR2Te,0,0,0,0,0,0,0,0,0,0
KrA6LiAV,0,0,0,0,0,0,0,0,0,0
MK9bU91m,0,0,0,0,0,0,0,0,0,0
cNMfPPvO,0,0,0,0,0,0,0,0,0,0
UKUaCv6H,0,0,0,0,0,0,0,0,0,0
pKGr56uM,0,0,0,0,0,0,0,0,0,0
SbHWTYJC,0,0,0,0,0,0,0,0,0,0
Nnv5KOGj,0,0,0,0,0,0,0,0,0,0
1r6RcNV0,0,0,0,0,0,0,0,0,0,0
radCiwKa,0,0,0,0,0,0,1,0,0,0
zfahbBU1,0,0,0,0,0,0,0,0,0,0
qqf01jGH,0,0,0,0,0,0,0,0,0,0
b3IPidSP,1,0,0,0,0,0,0,0,0,0
kQ8yzn17,0,1,0,0,0,0,0,0,0,0
bfBkiMD8,1,0,0,0,0,0,0,0,0,0
Whu9BIAl,0,0,0,0,0,0,0,0,0,0
3vkSoVzK,0,0,0,0,0,0,1,0,0,0
dlgw3kSd,0,0,0,0,0,0,0,1,0,0
BjcALg1q,0,0,0,0,0,0,0,0,0,0
XBqtZ0AD,0,1,0,0,0,0,0,0,0,0
9ZhR4j0R,0,0,0,0,0,0,0,0,0,0
uR9Pzz95,0,0,0,0,0,1,0,0,0,0
3iT5DPb5,0,0,0,0,0,1,0,0,0,0
4uFbILlH,0,0,0,0,0,0,1,0,0,0
Zep1oQqE,0,0,0,0,0,0,0,0,0,0
Uze9QiYJ,0,0,0,0,0,0,0,0,0,0
8vv2Yv0y,0,0,0,0,0,0,0,0,0,0
y5t7Be6Z,0,0,0,0,0,0,0,0,0,0
6thk2Z6H,0,0,0,0,0,1,0,0,0,0
TNye8DZB,0,0,0,0,0,0,1,0,0,0
wKDc8PPB,0,0,0,0,0,0,0,0,0,0
QmGn7IBj,0,0,0,0,0,0,0,0,0,0
B73GdgNU,0,0,0,0,0,0,0,0,0,0
srhNPwg3,0,0,0,0,0,0,0,0,0,0
zsKngdwZ,0,0,0,0,0,0,0,0,0,0
flHPvPIW,0,0,0,0,0,0,0,0,0,0
wShFCEoi,0,0,0,0,0,0,0,0,0,0
05lPXAHw,0,0,0,0,0,0,0,0,0,0
Yqxo6h8m,0,0,0,0,0,0,0,0,0,0
VjpeiX53,0,1,0,0,0,0,0,0,0,0
EvmMLxnx,0,0,0,0,0,0,0,0,0,0
6VlQ6czm,0,1,0,0,0,0,0,0,0,0
RtAMBmWv,0,1,0,0,0,0,0,0,0,0
w6fwQrQa,0,0,0,0,0,1,0,0,0,0
WNd2LW3R,0,0,0,0,0,0,0,0,0,0
k8rMzYmb,0,0,0,0,0,0,0,0,0,0
k9zsxFEd,0,0,0,0,0,0,0,0,0,0
38KIZm6o,0,0,0,0,0,1,0,0,0,0
idT2QOVf,0,0,0,0,0,1,0,0,0,0
kuf6ky2B,0,0,0,0,0,0,0,0,0,0
6LhJe4mW,0,0,0,0,0,0,0,0,0,0
td9B6hDP,0,0,0,0,0,0,0,0,0,0
wDJafHT2,0,0,0,0,0,0,0,0,0,0
L6KqQc9W,0,0,0,0,0,0,0,0,0,0
O5wbCl24,0,0,0,0,0,0,0,0,0,0
Ip6A1Cdn,0,0,0,0,0,1,0,0,0,0
xziipPSk,0,0,0,0,0,0,0,0,0,0
40YDq9fa,0,0,0,0,0,1,0,0,0,0
VBcCCRcI,1,0,0,0,0,0,0,0,0,0
9Cx98HSY,0,0,0,0,0,0,0,0,0,0
Sr4V4qUF,0,0,0,0,0,0,0,0,0,0
OPEOOLcr,0,0,0,0,0,0,0,0,0,0
sRXmi47Q,0,0,0,0,0,0,0,0,0,0
LeKE2zdv,0,1,0,0,0,0,0,0,0,0
LcGPoeiu,1,0,0,0,0,0,0,0,0,0
KpS7MIT3,1,0,0,0,0,0,0,0,0,0
rXZ6B3on,0,0,0,0,0,0,0,0,0,0
47EGTVg1,0,0,0,0,0,0,0,0,0,0
89OnCrgp,1,0,0,0,0,0,0,0,0,0
4uwzcL3p,0,0,0,0,0,1,0,0,0,0
PUtyR9EU,0,0,0,0,0,0,1,0,0,0
R3NMwTtp,0,0,0,0,0,0,0,0,0,0
InfXQatq,0,0,0,0,0,0,0,0,0,0
WETnoIjW,0,0,0,0,0,1,0,0,0,0
krxziIwy,0,0,0,0,0,1,0,0,0,0
E3tSy3TH,0,0,0,0,0,1,0,0,0,0
fJ8vv2Bd,0,0,0,0,0,0,0,0,0,0
K5CPqbTB,0,0,0,0,0,0,0,0,0,0
i23MWAPY,0,0,0,0,0,0,0,1,0,0
H5HWgPLw,0,0,0,0,0,0,0,0,0,0
7WyNKvGO,0,0,0,0,0,0,0,0,0,0
Bn0MjGpS,0,0,0,0,0,0,0,0,0,0
kpMyK2c9,0,0,0,0,0,0,0,0,0,0
q17H8g0Y,0,0,0,0,0,1,0,0,0,0
04BeQuQF,0,0,0,0,0,0,0,0,0,0
DZCHIQie,0,0,0,0,0,0,0,0,0,0
M7OdHu9a,0,0,0,0,0,0,0,0,0,0
l1fYQA4M,1,0,0,0,0,0,0,0,0,0
9DUPiT9y,0,0,0,0,0,0,0,0,0,0
04w3VRD1,0,0,0,0,0,0,0,0,0,0
OXfCNacA,0,0,0,0,0,1,0,0,0,0
pm2ByVyv,0,0,0,0,0,0,0,0,0,0
0H14MOvo,0,0,0,0,0,0,0,0,0,0
hwszlY52,0,0,0,0,0,0,0,0,0,0
3foL2UU1,0,0,0,0,0,0,0,0,0,0
sbgPQXtv,0,0,0,0,0,0,0,0,0,0
CjhDjrdH,0,0,0,0,0,1,0,0,0,0
AVLVW0oh,0,0,0,0,0,0,0,0,0,0
kZd3wTAA,0,0,0,0,0,0,0,0,0,0
58A6DEdG,0,0,0,0,0,0,0,0,0,0
zYmqiFk3,0,0,0,0,0,0,0,0,0,0
2ma5rtiC,0,0,0,0,0,0,0,0,0,0
CNncTTp3,0,0,0,0,0,0,0,0,0,0
fWdfXFs7,0,0,0,0,0,0,0,0,0,0
SE6sLZlA,0,0,0,0,0,0,0,0,0,0
x570mIum,0,0,0,0,0,0,0,0,0,0
mVUMNCDz,0,0,0,0,0,0,0,0,0,0
K3d0QTt4,0,0,0,0,0,0,0,0,0,0
9IZWD795,0,0,0,0,0,0,0,0,0,0
aPcaKVRC,0,0,0,1,0,0,0,0,0,0
7tNTlcMO,0,1,0,0,0,0,0,0,0,0
hh9jgHTb,0,0,0,0,0,0,0,0,0,0
Z2Zodvk5,0,0,0,0,0,0,0,0,0,0
TUXloV0i,0,0,0,0,0,0,0,0,0,0
lfNJNvGY,1,0,0,0,0,0,0,0,0,0
tobxEJ96,0,0,0,0,0,0,0,0,0,0
DFPgCVHz,0,0,0,0,0,0,0,0,0,0
TTEkOlQH,0,1,0,0,0,0,0,0,0,0
GlqDq1DK,1,0,0,0,0,0,0,0,0,0
O9IuphJi,0,0,0,0,0,1,0,0,0,0
iHYGYTeH,0,0,0,0,0,1,0,0,0,0
RNppWWzo,0,0,0,0,0,0,0,0,0,0
iyTZRi1c,0,0,0,0,0,0,0,0,0,0
4EgAkO0N,0,0,0,0,0,1,0,0,0,0
zpxlkzza,0,0,0,0,0,0,0,0,0,0
oTnsTtZp,0,0,0,0,0,0,0,0,0,0
F5bMB1Ef,0,0,0,0,0,0,0,0,0,0
FgbIRJOY,0,0,0,0,0,0,0,0,0,0
5XvdZcMP,0,0,0,0,0,1,0,0,0,0
n9XtdKw8,0,0,0,0,0,1,0,0,0,1
OYf6L8oZ,0,0,0,0,0,0,0,0,0,0
By1dwVr0,0,1,0,0,0,0,0,0,0,0
cyMUz5r6,0,0,0,0,0,0,0,0,0,0
ixajMIbG,0,0,0,0,0,0,0,0,0,0
Iwn0PRXI,0,0,0,0,0,0,0,0,0,0
MfoJWtAE,0,0,0,0,0,0,0,0,0,0
JE0cITZg,0,0,0,0,0,0,0,0,0,0
5EJ3AE31,0,0,0,0,0,0,0,0,0,0
mhYg63MP,0,0,0,0,0,0,0,0,0,0
ZsIMBtuR,1,0,0,0,0,0,0,0,0,0
eT7rfpxT,0,0,0,0,0,0,0,0,0,0
xGpShefq,0,0,0,0,0,0,0,0,0,0
5Vm8nq3P,0,0,0,0,0,0,0,0,0,0
42iZoHZw,0,0,0,0,0,0,0,0,0,0
YraPFP2R,0,0,0,0,0,0,0,0,0,0
mlnFaPRY,0,0,0,0,0,0,0,0,0,0
2wFZOxfk,0,0,0,0,0,1,0,0,0,0
UurWQl10,0,0,0,0,0,0,0,0,0,0
51P3aVtd,0,0,0,0,0,0,0,0,0,0
L81HPYmm,0,0,0,0,0,0,0,0,0,0
2dh5dk2y,0,0,0,0,0,0,1,0,0,0
N6wpS5TP,0,0,0,0,0,0,0,0,0,0
cS85zB3v,0,0,0,0,0,0,0,0,0,0
rEw0WgYn,0,0,0,0,0,0,0,0,1,0
oYYdqsXp,0,0,0,0,0,1,0,0,0,0
YLWjxdni,0,0,0,0,0,0,0,0,0,0
Xt3Gnyaa,1,0,0,0,0,0,0,0,0,0
LdDb6LIU,0,0,0,0,0,0,0,0,0,0
RRoPJ9cK,1,0,0,0,0,0,0,0,0,0
wE7c7v7g,0,0,0,0,0,0,0,0,0,0
JLUR7Hhe,0,0,0,0,0,0,0,0,0,0
JSY0f6ht,0,1,0,0,0,0,0,0,0,0
iSqPFJve,0,1,0,0,0,0,0,0,0,0
DJWkaUQH,0,0,0,0,0,0,1,0,0,0
XKRnat2r,0,0,0,0,0,0,0,0,0,0
SwIl6dVX,0,0,0,0,0,0,0,0,0,0
DuoRhgLs,0,0,0,0,0,0,0,0,0,0
aeWwdmkS,0,0,0,0,0,1,0,0,0,0
ZLYhSzzo,0,0,0,0,0,0,0,0,0,0
Z8nEyFsU,0,0,0,0,0,0,1,0,0,0
0YZIqa5w,0,0,0,0,0,0,0,0,0,0
crTMzOgU,0,0,0,0,0,1,0,0,0,0
ErgRoPZd,0,0,0,0,0,0,0,0,0,0
8kccFbVv,0,0,0,0,0,0,0,0,0,0
LG7zN8RF,1,0,0,0,0,0,0,0,0,0
56hz3EwH,0,0,0,0,0,0,0,0,0,0
8myQvYwS,0,0,0,0,0,0,0,0,0,0
FpjfI7Nn,0,0,0,0,0,0,0,0,0,0
5yIv5ZCl,0,0,0,0,0,0,0,0,0,0
Eqdjwpun,0,0,0,0,0,1,0,0,0,0
MCuwqn86,1,0,0,0,0,0,0,0,0,0
0OamMnop,0,0,0,0,0,0,0,0,0,0
y6EduaNR,0,1,0,0,0,0,0,0,0,0
yS7ye3Jb,0,0,0,0,0,0,0,0,0,0
AbNnNy0s,0,0,0,0,0,0,0,0,0,0
isdpL7L4,0,0,0,0,0,0,0,0,0,0
60kSwreA,0,0,0,0,0,0,0,0,0,0
VN1zQimE,0,0,0,0,0,0,0,0,0,0
KPhS2FpZ,0,0,0,0,0,0,0,0,0,0
WzF0LCaj,0,0,0,0,0,1,0,0,0,0
c1visB14,0,0,0,0,0,0,0,0,0,0
4df1jkYS,0,0,0,0,0,0,0,0,0,0
MBjXX8gh,0,0,0,0,0,0,0,0,0,0
gY4nvBxa,0,0,0,0,0,0,0,0,0,0
xD6xJcIg,0,0,0,0,0,1,0,0,0,0
WEjmMZMe,0,0,0,0,0,0,0,0,0,0
lZagUs1f,0,0,0,0,0,0,0,0,0,0
yG6hAdV6,0,0,0,0,0,0,0,0,0,0
KtCddjOm,0,1,0,0,0,0,0,0,0,0
9iNPng1u,0,0,0,0,0,0,0,0,0,0
HvHYwFVb,0,0,0,0,0,0,0,0,0,0
QY86sFJY,1,0,0,0,0,0,0,0,0,0
xJWA1j8C,0,0,0,0,0,0,0,0,0,0
c8IKENjt,0,0,0,0,0,1,0,0,0,0
HYopf7fO,0,1,0,0,0,0,0,0,0,0
1wTsJXmq,0,0,0,0,0,0,0,0,0,0
V0Paqxxc,0,0,0,0,0,0,0,0,0,0
2vFjXPSD,0,1,0,0,0,0,0,0,0,0
1oqRIeIM,0,0,0,0,0,0,0,0,0,0
BRpGA7tQ,0,0,0,0,0,0,0,0,0,0
GhShYBA8,1,0,0,0,0,0,0,0,0,0
GY4UCja8,0,0,0,0,0,0,0,0,0,0
hUhbNCqS,0,0,0,0,0,0,0,0,0,0
UlXpEHq5,0,0,0,0,0,1,0,0,0,0
7vSVZ07k,0,0,0,0,0,0,0,0,0,0
llgmkweT,0,0,0,0,0,0,0,0,0,0
twEMP4KP,0,0,0,0,0,0,1,0,0,0
gtkGMXSC,0,0,0,0,0,0,0,0,0,0
NsT1RtEr,0,0,0,0,0,0,0,0,0,0
PxQ4huaF,0,0,0,0,0,0,0,0,0,0
xdgSbsqu,0,0,0,0,0,0,0,0,0,0
QPzRlXug,0,0,0,0,0,0,0,0,0,0
AmCXOP45,0,1,0,0,0,0,0,0,0,0
ABAMSuu7,1,0,0,0,0,0,0,0,0,0
rL7unfkf,0,0,0,0,0,0,0,0,0,0
Z5BsT9VG,0,0,0,0,0,1,0,0,0,0
vCktBLsZ,0,0,0,0,0,0,0,0,0,0
JJz4RDLk,0,0,0,0,0,0,0,0,0,0
boLzoI5q,0,0,0,0,0,1,0,0,0,0
AvWESW1s,0,0,0,0,0,0,0,0,0,0
ePQ9DSek,0,0,0,0,0,0,0,0,0,0
1KfJa6ep,0,0,0,0,0,0,0,0,0,0
L5pyL2ZO,0,0,0,0,0,0,0,0,0,0
LuS0RXwP,0,0,0,0,0,0,0,0,0,0
EVHgKwOm,1,0,0,0,0,0,0,0,0,0
9qUupfmk,0,0,0,0,0,0,0,0,0,0
a9ZMvlMQ,1,0,0,0,0,0,0,0,0,0
E7eIbXLA,0,0,0,0,0,0,0,0,0,0
wUjgbDa4,0,0,0,0,0,1,0,0,0,0
rxplVICh,0,0,0,0,0,0,0,0,0,0
XKXztlwa,1,0,0,0,0,0,0,0,0,0
rs5jyTJh,0,0,0,0,0,0,0,0,0,0
3wZShzDL,0,0,0,0,0,0,0,0,0,0
wlFXfxT5,1,0,0,0,0,0,0,0,0,0
MF3cZxIN,0,0,0,0,0,0,0,0,0,0
DD0GqGgz,0,0,0,0,0,0,0,0,0,0
K2BLjYqq,0,0,0,0,0,0,0,0,0,0
VbeqCzSx,1,0,0,0,0,0,0,0,0,0
ENj01USJ,0,0,0,0,0,1,0,0,0,0
9pmhTn2b,0,0,0,0,0,1,0,0,0,0
tsqUTvjI,0,0,0,1,0,0,0,0,0,0
gR4ffEe1,0,0,0,0,0,1,0,0,0,0
wlmKGftO,0,0,0,0,0,0,0,0,0,0
M35EXAI4,0,0,0,0,0,1,0,0,0,0
bLImSeze,0,0,0,0,0,0,0,0,0,0
m6lvpbxY,0,0,0,0,0,0,0,0,0,0
Hsl2lqA6,0,0,0,0,0,0,0,0,0,0
1IkSnwZ9,0,0,0,0,0,0,0,0,0,0
JfXQUEBg,1,0,0,0,0,0,0,0,0,0
oZdTfbum,0,0,0,0,0,0,0,0,0,0
pux74dJA,0,0,0,0,0,0,0,0,0,0
8mrydU9x,0,0,0,0,0,0,0,0,0,0
xMSi8HDR,0,0,0,0,0,0,0,0,0,0
porw02Il,0,0,0,1,0,0,0,0,0,0
cfDrKJlP,0,0,0,0,0,0,0,0,0,0
lh7TF5FW,0,0,0,0,0,0,0,0,0,0
dXfdrBJX,0,0,0,0,0,0,0,0,0,0
hdqNFlhc,0,0,0,0,0,0,0,0,0,0
huBr523Y,0,0,0,0,0,0,0,0,0,0
SHmEl2Sp,0,0,0,0,0,0,0,0,0,0
5Z7JFOaV,0,0,0,1,0,0,0,0,0,0
bK2NYGGd,0,0,0,0,0,0,0,0,0,0
zJL4ts82,1,0,0,0,0,0,0,0,0,0
Qf82k6cF,0,0,0,0,0,0,0,0,0,0
Wc4mIqP0,0,0,0,0,0,0,0,0,0,0
s3y1zGqN,0,0,0,0,0,0,0,0,0,0
SfGpVGxY,0,0,0,0,0,0,0,0,0,0
Yx6DdPJQ,0,0,0,0,0,0,0,0,0,0
H1eEFOKa,0,0,0,0,0,0,0,0,0,0
OWa5dZ9R,0,0,0,0,0,0,0,0,0,0
6LQXJeJI,0,0,0,0,0,0,0,0,0,0
QR3hEaHv,0,0,0,0,0,0,0,0,0,0
8m3PuXQF,0,0,0,0,0,0,0,0,0,0
0AAYrloE,0,0,0,0,0,1,0,0,0,0
jOdePucP,0,0,0,0,0,0,0,0,0,0
i9SNqR78,0,0,0,0,0,0,0,0,0,0
IADvDEdg,1,0,0,0,0,0,0,0,0,0
meWgk0V2,0,0,0,0,0,0,0,0,0,0
AbiDZKo8,1,0,0,0,0,0,0,0,0,0
glVY89Yk,0,0,0,0,0,0,1,0,0,0
AHGb6zPq,0,0,0,0,0,0,0,0,0,0
XuVoeJ6v,0,0,0,0,0,0,0,0,0,0
skx0Q5H0,1,0,0,0,0,0,0,0,0,0
hvzfsdNJ,0,0,0,0,0,0,0,0,0,0
BZyxqPVM,0,0,0,0,0,1,0,0,0,0
1DSAd7AH,0,0,0,0,0,1,0,0,0,0
FJZOsTou,1,0,0,0,0,0,0,0,0,0
kWOw3rNp,0,0,0,0,0,0,0,0,0,0
